siren_clean,departement,commune_insee
340683846,88,
340684240,51,
340684349,16,
340684380,60,
340685189,44,
340685395,80,
340685411,21,
340685429,78,
340686054,74,
340686906,46,
340686963,89,
340687169,17,
340687623,74,
340688076,48,
340688092,69,
340688472,31,
340688571,87,
340689405,12,
340691807,04,
340691898,74,
340691963,74,
340692045,69,
340694843,83,
340695634,973,
340695741,64,
340696012,57,
340696210,62,
340696566,62,
340697176,77,
340697325,06,
340697853,60,
340698034,44,
340698059,50,
340698091,69,
340698174,76,
340698208,80,
340698257,75,
340698398,75,
340698679,21,
340699560,69,
340699883,69,
340701309,42,
340702208,75,
340702794,2B,
340702802,75,
340703628,59,
340703867,94,
340704329,30,
340704642,75,
340704667,61,
340705516,72,
340705912,67,
340706464,54,
340707447,38,
340707827,13,
340708023,63,
340708858,92,
340708981,59,
340709427,92,
340709534,92,
340709609,66,
340710565,65,
340711316,51,
340712058,38,
340712496,64,
340712520,43,
340713015,65,
340713304,93,
340713445,45,
340715184,75,
340715465,38,
340715648,75,
340715820,13,
340716190,2A,
340716331,29,
340716521,75,
340716745,15,
340717248,85,
340718485,71,
340719046,45,
340719053,44,
340719079,59,
340719459,13,
340719525,59,
340719996,37,
340720002,67,
340720119,44,
340720879,34,
340721323,60,
340721331,37,
340721711,14,
340721737,65,
340721844,14,
340721992,75,
340722164,75,
340722701,91,
340722750,08,
340724046,40,
340724152,95,
340724319,45,
340724608,69,
340725282,73,
340725449,73,
340725506,91,
340725803,92,
340726041,44,
340726934,2B,
340727072,21,
340727106,28,
340727122,84,
340727916,40,
340728203,92,
340728393,06,
340729540,13,
340729995,29,
340730225,75,
340730316,29,
340730787,93,
340731173,29,
340731413,17,
340731827,72,
340732056,54,
340732072,54,
340732320,54,
340733443,93,
340733559,21,
340733823,44,
340733989,71,
340734987,69,
340735521,67,
340735638,69,
340735687,76,
340736586,2A,
340736644,16,
340736669,94,
340736743,62,
340737337,2A,
340738160,27,
340738616,49,
340738970,62,
340739390,94,
340739671,37,
340740141,62,
340740703,92,
340740745,69,
340741008,71,
340741032,84,
340741800,64,
340742873,73,
340742881,78,
340743368,13,
340743632,83,
340744812,75,
340745280,75,
340745793,72,
340746049,29,
340746080,35,
340746379,05,
340746403,56,
340746668,33,
340746734,68,
340747146,06,
340747476,93,
340747872,63,
340749100,67,
340749225,44,
340749365,56,
340750306,75,
340751254,45,
340751528,75,
340751833,66,
340752906,71,
340752930,19,
340753292,76,
340754514,07,
340755867,68,
340756592,54,
340756741,66,
340757053,62,
340757210,93,
340757764,34,
340757996,14,
340758408,40,
340758655,40,
340758754,62,
340759711,11,
340760685,25,
340762202,74,
340762772,74,
340762814,36,
340763184,37,
340763291,49,
340763788,74,
340764307,62,
340765395,13,
340766021,92,
340766070,13,
340766187,87,
340766294,13,
340767433,67,
340768696,93,
340769819,02,
340770908,59,
340771245,71,
340771336,88,
340771369,70,
340771815,09,
340772946,13,
340773209,43,
340773555,83,
340774868,94,
340774884,45,
340775006,31,
340775378,63,
340775592,56,
340775683,25,
340776244,75,
340776525,59,
340776772,93,
340776855,50,
340777309,17,
340777853,61,
340778059,16,
340778695,10,
340778778,10,
340779123,74,
340779164,31,
340781012,01,
340781244,73,
340781293,76,
340781301,01,
340781434,13,
340781483,13,
340782572,67,
340783265,28,
340783299,17,
340783828,94,
340784008,38,
340785013,13,
340786466,54,
340787076,31,
340787241,74,
340787522,71,
340787886,18,
340788686,33,
340788843,45,
340789247,93,
340789585,75,
340789635,43,
340790492,01,
340790880,02,
340791144,87,
340791177,76,
340791268,61,
340791292,94,
340791383,31,
340792134,64,
340793959,92,
340794056,92,
340794262,74,
340794569,75,
340795723,08,
340797190,59,
340797471,29,
340797554,63,
340797919,31,
340799196,33,
340799238,75,
340801380,12,
340801505,68,
340801711,06,
340801901,12,
340802156,64,
340802248,57,
340802552,12,
340802578,84,
340804921,71,
340805423,15,
340806439,40,
340806603,85,
340806702,51,
340807015,49,
340807486,92,
340807999,33,
340809250,64,
340810274,85,
340810282,31,
340811355,21,
340811488,92,
340812346,77,
340812718,73,
340812882,66,
340812965,74,
340813112,35,
340813708,69,
340814995,06,
340815893,84,
340815919,34,
340816461,19,
340816669,64,
340816842,26,
340816990,12,
340817386,07,
340817774,01,
340817980,29,
340818335,31,
340818517,83,
340818814,12,
340818913,2B,
340819531,86,
340819648,65,
340819770,39,
340819945,03,
340820190,57,
340821123,44,
340821271,85,
340821719,88,
340821842,09,
340824416,47,
340824523,81,
340824580,95,
340825199,44,
340825405,81,
340825686,81,
340825876,91,
340826536,69,
340826650,75,
340827096,31,
340827302,75,
340827856,45,
340828292,73,
340829282,56,
340829324,34,
340830793,85,
340831114,06,
340831122,85,
340831825,84,
340832864,37,
340832872,92,
340832971,13,
340833052,02,
340834217,61,
340834563,64,
340834746,53,
340835115,59,
340835131,39,
340835826,03,
340835875,94,
340836303,91,
340837178,29,
340838440,43,
340838572,63,
340838747,74,
340839133,44,
340839414,44,
340839877,95,
340840008,74,
340840354,23,
340840420,49,
340843127,92,
340843770,67,
340843978,34,
340844612,62,
340845494,75,
340846450,38,
340846609,16,
340846757,06,
340846948,45,
340847300,66,
340847821,75,
340847987,49,
340848019,92,
340848175,05,
340848241,92,
340850007,13,
340850163,68,
340850932,24,
340851195,72,
340851559,75,
340852169,59,
340853217,75,
340853498,64,
340853688,21,
340853704,85,
340854306,34,
340854405,2A,
340854462,68,
340854496,64,
340854694,59,
340854819,32,
340854900,64,
340855469,92,
340856145,95,
340856160,67,
340856947,50,
340857093,2B,
340857176,59,
340857242,2B,
340857580,78,
340858539,49,
340858794,42,
340859206,75,
340859263,26,
340859545,07,
340859693,2A,
340859776,21,
340859958,68,
340860113,50,
340860469,30,
340861673,50,
340862150,69,
340863141,42,
340863216,01,
340863794,42,
340863984,06,
340864198,74,
340864735,42,
340866730,69,
340866904,37,
340867720,69,
340867746,26,
340867928,34,
340868660,13,
340868785,57,
340869023,41,
340869130,13,
340869353,92,
340870286,42,
340870351,35,
340870591,13,
340871854,07,
340872647,34,
340872688,36,
340873116,92,
340874007,59,
340874726,33,
340875046,62,
340875087,69,
340875269,33,
340875657,49,
340875897,74,
340876473,89,
340876721,76,
340877687,59,
340877737,91,
340877869,33,
340877927,36,
340878248,08,
340878446,17,
340878651,24,
340880095,64,
340880426,30,
340880566,91,
340880624,61,
340880822,25,
340881085,42,
340881473,69,
340883198,38,
340883974,13,
340883982,05,
340884139,33,
340885003,59,
340885235,53,
340885565,18,
340886183,66,
340887165,35,
340887207,18,
340887249,49,
340887702,13,
340888031,67,
340888833,15,
340889476,85,
340889484,54,
340889955,67,
340890367,92,
340890540,73,
340890581,33,
340890755,51,
340891183,18,
340891589,62,
340891639,49,
340892512,87,
340892645,68,
340893080,87,
340893536,33,
340893668,73,
340894757,75,
340895317,63,
340895341,69,
340898204,94,
340898212,52,
340898725,31,
340898758,60,
340898907,16,
340898949,44,
340898972,75,
340899186,75,
340899236,35,
340899541,59,
340899624,41,
340899871,25,
340899921,88,
340900422,75,
340900877,75,
340901057,93,
340901115,77,
340901438,72,
340902139,43,
340902279,72,
340902352,43,
340902857,75,
340903327,25,
340903830,75,
340904895,17,
340905009,75,
340905710,73,
340906304,34,
340906601,25,
340907880,64,
340908334,64,
340908458,02,
340909159,91,
340909993,47,
340910231,17,
340911338,75,
340911551,75,
340911601,13,
340911684,13,
340911767,13,
340911973,14,
340912237,13,
340913466,59,
340913490,31,
340913524,28,
340913573,75,
340913847,06,
340914043,06,
340914415,78,
340915057,84,
340915354,68,
340916378,34,
340916840,75,
340917988,22,
340918622,35,
340919471,30,
340920339,59,
340920495,43,
340920750,95,
340920818,06,
340920925,42,
340921105,53,
340921527,59,
340922129,75,
340922152,16,
340922343,59,
340922756,84,
340922780,59,
340923093,75,
340923325,71,
340923408,94,
340923671,77,
340923796,08,
340924778,91,
340924836,64,
340925619,75,
340925643,49,
340925825,91,
340926153,79,
340926393,72,
340927474,67,
340928035,56,
340929181,69,
340929249,27,
340929454,72,
340929488,74,
340929538,69,
340929934,60,
340929959,77,
340930080,49,
340930098,31,
340930825,38,
340931351,92,
340931443,47,
340931773,69,
340931963,04,
340932334,62,
340932524,13,
340932623,31,
340934124,06,
340934553,75,
340934660,62,
340935204,57,
340935873,26,
340936202,72,
340936251,64,
340936350,59,
340936723,44,
340937226,77,
340938356,50,
340938703,75,
340938877,75,
340939214,80,
340939511,93,
340939529,44,
340939842,91,
340940436,80,
340940519,80,
340940527,45,
340940717,50,
340940964,75,
340941673,14,
340941871,78,
340941962,94,
340942184,75,
340942549,28,
340942960,94,
340943091,10,
340944339,57,
340944792,91,
340945005,69,
340945104,83,
340946094,47,
340946409,75,
340947050,59,
340947696,63,
340947969,62,
340948868,75,
340949031,92,
340949684,35,
340950187,68,
340950294,67,
340951052,59,
340951458,67,
340952621,63,
340953199,02,
340953231,95,
340953892,86,
340954353,54,
340954411,94,
340954429,16,
340954494,31,
340954759,63,
340954916,76,
340956846,44,
340958511,65,
340958669,06,
340958727,78,
340958834,06,
340958909,31,
340958917,06,
340959394,89,
340959600,13,
340959667,13,
340960277,06,
340960467,94,
340960491,27,
340960541,13,
340960780,83,
340960913,06,
340962018,13,
340962042,68,
340962075,27,
340962489,31,
340963156,84,
340963164,06,
340963750,81,
340963818,03,
340964576,63,
340964592,31,
340964717,72,
340964949,34,
340965656,71,
340965995,06,
340966613,75,
340966696,81,
340967397,17,
340967546,94,
340968494,94,
340968700,95,
340969559,59,
340969575,14,
340969609,91,
340970326,34,
340970359,80,
340970904,69,
340971050,31,
340971456,78,
340972736,16,
340973106,75,
340973775,31,
340974146,12,
340974740,75,
340974781,41,
340974856,76,
340975382,55,
340976224,17,
340976364,64,
340976372,56,
340976398,75,
340977024,06,
340977172,84,
340977388,67,
340977891,01,
340978238,75,
340978352,75,
340978980,26,
340979186,92,
340979269,13,
340979590,53,
340979905,43,
340981406,69,
340982149,35,
340982586,21,
340983030,34,
340983121,44,
340983576,02,
340983949,68,
340984269,40,
340985597,30,
340985985,14,
340986439,56,
340986694,38,
340986769,03,
340987239,77,
340987254,45,
340987627,28,
340988047,38,
340988757,25,
340988815,30,
340989136,92,
340990068,37,
340990340,30,
340990985,13,
340991108,18,
340991546,79,
340991587,58,
340991595,2B,
340991868,14,
340991926,58,
340994862,33,
340995323,88,
340995513,54,
340995570,88,
340995638,49,
340996081,72,
340996206,83,
340996222,75,
340997162,64,
340997543,31,
340998707,01,
340999051,37,
340999291,17,
340999978,21,
341000685,11,
341000982,06,
341001055,75,
341001329,74,
341001709,06,
341002798,62,
341003044,60,
341003291,67,
341003689,46,
341004083,63,
341004687,73,
341004976,10,
341005593,67,
341005700,75,
341006138,87,
341006310,75,
341006617,31,
341006690,31,
341006997,29,
341007094,29,
341007813,29,
341007888,29,
341008803,29,
341009637,68,
341010106,35,
341010965,02,
341011591,38,
341011633,44,
341011880,11,
341012292,43,
341012466,22,
341012532,37,
341012656,75,
341013399,24,
341013431,01,
341013514,44,
341013753,18,
341013779,21,
341014082,24,
341014868,75,
341014942,17,
341015030,31,
341015089,85,
341015386,93,
341015436,93,
341015535,92,
341015600,89,
341016236,94,
341017002,63,
341017143,31,
341017200,92,
341017390,38,
341017473,91,
341018224,69,
341019057,29,
341019131,09,
341019180,75,
341019875,87,
341020386,06,
341020592,35,
341020865,83,
341020899,34,
341021186,83,
341021830,13,
341022622,03,
341022754,64,
341022929,22,
341023018,90,
341023323,57,
341023489,68,
341024016,29,
341024289,91,
341024677,22,
341024917,76,
341025047,85,
341026961,05,
341027886,67,
341027902,77,
341028512,66,
341028850,66,
341029023,61,
341029536,47,
341029619,95,
341030484,31,
341030591,26,
341030740,26,
341030914,33,
341030948,33,
341031250,75,
341031888,75,
341032563,85,
341033520,57,
341033728,92,
341034015,25,
341034106,75,
341035368,44,
341035483,66,
341035673,19,
341035749,66,
341036481,29,
341037299,34,
341037349,59,
341039105,92,
341039204,67,
341039386,33,
341039501,84,
341039840,92,
341039857,33,
341040954,19,
341041085,37,
341041507,93,
341042554,28,
341042810,67,
341042844,35,
341043214,75,
341043305,60,
341043552,22,
341043610,33,
341044493,14,
341045227,75,
341046282,75,
341046365,29,
341046498,11,
341046522,75,
341046647,28,
341047975,92,
341048494,39,
341048924,28,
341049203,08,
341049211,93,
341050987,72,
341051589,13,
341051753,06,
341052512,41,
341052595,75,
341052686,85,
341052942,06,
341052983,06,
341053890,95,
341054096,63,
341054153,06,
341054336,09,
341054476,75,
341054500,75,
341055705,46,
341055838,973,
341055952,94,
341056000,24,
341056174,93,
341056281,13,
341056646,59,
341056802,92,
341056976,33,
341057206,57,
341057438,75,
341057545,74,
341058568,63,
341059061,55,
341059822,77,
341060648,01,
341061935,50,
341061992,84,
341062255,42,
341062289,27,
341063550,64,
341064350,31,
341064988,28,
341065001,56,
341065290,69,
341065746,34,
341066033,68,
341066637,13,
341066645,03,
341066975,31,
341067320,75,
341067692,35,
341068575,34,
341069011,92,
341069177,43,
341069219,33,
341069409,85,
341069862,59,
341069896,79,
341070597,76,
341070639,85,
341070696,28,
341070910,18,
341071561,01,
341071751,75,
341071918,01,
341073682,31,
341074417,14,
341074599,84,
341074623,16,
341075224,73,
341075836,31,
341075968,69,
341076867,75,
341077311,66,
341077337,33,
341077600,69,
341078392,51,
341078897,75,
341079077,38,
341079127,78,
341081008,38,
341081719,80,
341081743,31,
341082139,44,
341082345,90,
341082782,58,
341082808,85,
341082873,44,
341082881,69,
341083046,18,
341083269,76,
341083632,83,
341084028,75,
341084358,76,
341084507,16,
341085330,13,
341085413,10,
341085769,49,
341086668,90,
341086734,89,
341086932,78,
341087286,64,
341087369,71,
341087773,21,
341088649,25,
341088698,14,
341089068,38,
341090447,2A,
341091643,95,
341092393,57,
341092666,62,
341092773,49,
341093573,56,
341095677,43,
341095735,68,
341095909,21,
341095917,72,
341095941,75,
341095966,49,
341096923,40,
341097053,64,
341097061,62,
341097228,57,
341097269,57,
341098093,75,
341099240,02,
341099562,30,
341099661,85,
341100592,75,
341101830,78,
341102408,19,
341102770,17,
341102937,91,
341103067,80,
341103117,92,
341104586,90,
341104909,91,
341105666,13,
341106193,16,
341106383,38,
341107266,92,
341107860,28,
341107878,59,
341108066,59,
341109163,32,
341109577,66,
341109791,06,
341110690,19,
341111391,33,
341111706,17,
341112084,12,
341113710,15,
341113777,974,
341114379,34,
341114551,03,
341114767,35,
341115061,33,
341115657,13,
341115772,07,
341116044,86,
341116309,68,
341116317,77,
341116788,25,
341117166,11,
341117430,75,
341117489,26,
341117729,75,
341117745,27,
341118321,83,
341118396,01,
341118495,33,
341118537,78,
341118800,32,
341119386,59,
341119527,59,
341120053,65,
341120749,75,
341121341,06,
341121424,66,
341122448,33,
341124246,24,
341124311,91,
341124329,69,
341124931,44,
341125193,26,
341126050,13,
341126274,24,
341126373,69,
341126621,37,
341127199,75,
341129021,57,
341129807,86,
341131027,83,
341132918,69,
341133155,92,
341134021,35,
341134427,95,
341134617,69,
341134948,92,
341135358,64,
341136703,49,
341137834,52,
341138063,51,
341138360,66,
341138451,28,
341139434,83,
341139558,94,
341140598,14,
341140705,14,
341141117,44,
341141257,77,
341142651,22,
341142883,70,
341143915,64,
341144566,35,
341144632,69,
341144988,76,
341145803,42,
341146967,66,
341147098,30,
341147379,85,
341147452,94,
341147676,30,
341147700,17,
341148021,34,
341148443,01,
341148450,76,
341148591,30,
341148781,14,
341148823,80,
341149011,60,
341149193,25,
341149227,63,
341149292,37,
341149649,32,
341149862,69,
341150142,31,
341150332,10,
341150498,57,
341150589,69,
341151157,75,
341151538,40,
341151728,63,
341151744,82,
341152064,61,
341152395,93,
341152452,87,
341152833,69,
341153104,04,
341153112,35,
341153401,06,
341153468,75,
341153872,75,
341154037,84,
341155604,76,
341155992,75,
341156305,13,
341156651,33,
341157253,60,
341157592,75,
341157683,75,
341157865,06,
341157923,83,
341158251,33,
341158806,44,
341159390,07,
341159465,35,
341159507,06,
341159994,64,
341160109,86,
341160562,86,
341162238,64,
341163384,971,
341163558,45,
341163764,33,
341163798,37,
341163814,57,
341163863,69,
341163913,95,
341164119,37,
341164382,78,
341165801,90,
341168409,2B,
341168482,04,
341168581,2A,
341168631,73,
341168813,73,
341168904,61,
341169068,56,
341169340,69,
341169423,75,
341169977,91,
341170132,25,
341170371,71,
341171510,15,
341171965,2A,
341172195,02,
341172377,54,
341172849,49,
341173029,25,
341174118,75,
341175388,89,
341176881,49,
341176964,94,
341177988,03,
341178317,39,
341178697,93,
341178796,56,
341179026,62,
341179133,62,
341179224,62,
341179869,39,
341180669,10,
341181758,25,
341182533,14,
341183127,69,
341184331,974,
341184828,30,
341185254,42,
341185940,84,
341186187,06,
341186278,24,
341187219,95,
341187441,84,
341188340,47,
341188902,75,
341189249,45,
341190106,35,
341190932,67,
341191104,75,
341191914,06,
341192169,78,
341192227,75,
341192524,34,
341193100,06,
341193373,30,
341194447,91,
341194769,49,
341195089,53,
341195279,13,
341195345,95,
341195733,69,
